content,timestamp,platform,stock_name,delta_seconds,weight,label,fear_score,greed_score,neutral_score,reason
모죠 삼성 망하나요,2024-11-14 12:58:26+00:00,toss,삼성전자,11074065.0,2.1656414439980805e-56,,0.2,0.0,0.8,"질문 형태로 정보를 요청하고 있으며, 명확한 부정적 감정이나 탐욕적 감정을 표현하지 않음"
아마도 2월쯤 되겠지요,2024-10-24 05:10:30+00:00,toss,삼성전자,12916541.0,1.1865248371511225e-65,,0.0,0.0,1.0,"감정이 뚜렷하지 않고, 구체적인 정보나 의견을 제시하지 않음"
,2025-03-19 00:58:10+00:00,toss,삼성전자,317281.0,0.0254196242169992,,0.0,0.0,1.0,문장이 없어 분석할 수 없음
일단 나부터,2023-08-10 00:53:38+00:00,toss,삼성전자,51034353.0,2.9712625248346792e-257,,0.0,0.0,1.0,"감정이 뚜렷하지 않고, 구체적인 정보나 감정 표현이 없음"
6만원에서 한번 수익실현하는 물량 빠져야 판가름 날듯,2025-02-18 05:14:13+00:00,toss,삼성전자,2807518.0,7.724175599783735e-15,,0.1,0.2,0.7,수익 실현 언급과 판단 유보로 중립 비중이 높음
6층에 사람있어요,2024-12-10 08:37:29+00:00,toss,삼성전자,8843322.0,3.536244526630173e-45,,0.0,0.0,1.0,"감정이 뚜렷하지 않고, 구체적인 주식 시장의 상황이나 감정을 언급하지 않음"
"강제 장기투자되어잇는데 언제쯤 나갈수잇을지
무신 일이고",2023-07-05 06:45:54+00:00,toss,삼성전자,54123617.0,8.801992114914074e-273,,0.7,0.0,0.3,"강제 장기투자와 나갈 수 없음에 대한 언급으로 공포 비중이 높으나, 질문 형식으로 중립적 요소도 포함"
기회다쓸어담자,2024-09-04 04:58:05+00:00,toss,삼성전자,17237286.0,2.2688613335859515e-87,,0.0,0.9,0.1,기회를 쓸어담자는 표현으로 탐욕 비중이 높음
"초보주린인데요
매수 하려고 적어놓은거 취소하고 다시 적어올리면 취소버튼만  눌러도  수수료 나가나요",2024-05-30 06:26:11+00:00,toss,삼성전자,25612800.0,1.802243993984642e-129,,0.0,0.0,1.0,질문 형태로 정보를 요청하는 중립적인 내용
저절로 손이가버리네,2024-08-06 08:21:06+00:00,toss,삼성전자,19730705.0,6.645022616532865e-100,,0.0,0.8,0.2,자발적인 매수 의사 표현으로 탐욕 비중이 높음
진짜 디스거스팅이다,2024-09-19 04:57:28+00:00,toss,삼성전자,15941323.0,7.413771556296613e-81,,0.8,0.0,0.2,비속어 사용으로 부정적 감정 표현이 강함
야호 나도 이제 삼전주주,2024-11-14 09:44:32+00:00,toss,삼성전자,11085699.0,1.8928125011064374e-56,,0.0,0.9,0.1,흥분과 자신감의 표현으로 탐욕 비중이 높음
"하하 100이상도 갔다왔는데

이정도면 일단 기분은 좋네요

냅두야지",2023-12-12 01:11:38+00:00,toss,삼성전자,40319673.0,2.1423255258831985e-203,,0.0,0.6,0.4,"긍정적인 반응과 만족감으로 탐욕 비중이 높으며, 냅두야지는 중립적인 관망 태도를 보임"
아유진짜,2024-08-29 00:05:03+00:00,toss,삼성전자,17773268.0,4.5884303737887584e-90,,0.4,0.1,0.5,"특정 감정을 직접적으로 나타내지 않으나 불만이나 실망의 뉘앙스를 포함할 수 있어 공포 점수를 부여, 그러나 명확한 맥락이 없어 중립 비중이 높음"
"고려아연과 비교 되는 분위기 어쩔 
아호 우린 삼전을 믿은 일개미 똥손들",2024-10-25 05:17:06+00:00,toss,삼성전자,12829745.0,3.240125498410771e-65,,0.6,0.1,0.3,"비교되는 분위기와 믿음의 상실로 공포 비중이 높으나, 중립적 고민 또한 존재"
"원금만 찾으면 두번다시 안쳐다본다
사면 떨어져서 개고생이네",2024-02-01 00:57:47+00:00,toss,삼성전자,35914104.0,2.9903840737793424e-181,,0.8,0.0,0.2,"손실과 후회의 감정으로 공포 비중이 높으며, 다시는 투자하지 않겠다는 결심으로 중립적 요소 포함"
난 욕심 없다  그냥 20 폭등해 버려라,2024-11-15 03:49:56+00:00,toss,삼성전자,11020575.0,4.0221388717096753e-56,,0.1,0.8,0.1,폭등에 대한 기대로 탐욕 비중이 높음
기사보니 외인숏때리고 투매물량받아먹겠다는 심산이네,2024-07-23 23:24:33+00:00,toss,삼성전자,20886098.0,1.0347805694061927e-105,,0.3,0.4,0.3,외인 숏 포지션과 투매 물량을 받아먹겠다는 계획 언급으로 탐욕과 중립이 혼재
산타랠리시작하고 24년 가즈아,2023-12-15 00:16:51+00:00,toss,삼성전자,40063760.0,4.142348339856017e-202,,0.0,0.9,0.1,탐욕적인 표현 '가즈아' 사용으로 탐욕 비중이 높음
간만에 6만전자 입성전이군,2025-03-20 01:17:15+00:00,toss,삼성전자,229736.0,0.0700195015976028,,0.0,0.8,0.2,"기대감과 자신감 표현으로 탐욕 비중이 높으며, 일부 중립적 관망 태도 포함"
해보장,2024-11-16 23:31:38+00:00,toss,삼성전자,10863273.0,2.4839591676291767e-55,,0.1,0.8,0.1,기대감과 흥분을 나타내는 표현으로 탐욕 비중이 높음
645 언제오니,2024-11-15 04:14:52+00:00,toss,삼성전자,11019079.0,4.092387880661137e-56,,0.0,0.0,1.0,질문 형식으로 중립적 태도를 보임
"익절하신분 부럽습니다 
7만 전자 갈수 있겠죠",2025-02-11 04:41:08+00:00,toss,삼성전자,3414303.0,6.883559177969785e-18,,0.3,0.3,0.4,"익절에 대한 부러움과 전자의 가격 상승에 대한 기대가 섞여 있으나, 확신보다는 질문 형식으로 표현되어 중립적 태도가 다소 높음"
또 속았다,2024-12-09 02:40:18+00:00,toss,삼성전자,8951153.0,1.0151347013333088e-45,,0.8,0.0,0.2,손실과 후회의 감정으로 공포 비중이 높음
1시 출발,2024-10-23 03:57:10+00:00,toss,삼성전자,13007341.0,4.1482555516296056e-66,,0.0,0.0,1.0,구체적인 감정 표현이 없어 중립으로 판단
삼전만큼 단타치기 좋은 주식도 없음,2024-03-12 06:46:37+00:00,toss,삼성전자,32437174.0,8.968340213128994e-164,,0.1,0.7,0.2,단타를 치기 좋다는 긍정적 기대감으로 탐욕 비중이 높음
삼전주 짱입니다 요,2024-08-09 00:50:58+00:00,toss,삼성전자,19498513.0,9.763885347718607e-99,,0.0,0.8,0.2,긍정적 평가와 자신감으로 탐욕 비중이 높음
삼전 맛있어 보인다잉 좀만 더 보고 드가야지,2024-12-21 04:39:33+00:00,toss,삼성전자,7907198.0,1.794826481162313e-40,,0.0,0.6,0.4,"기대감과 관망 태도가 혼재되어 있으나, 긍정적 기대감이 더 높게 평가됨"
아니 미국오를때 가만히있더만 떨오지니까 같이 떨어지네 신기한늄일세,2024-12-20 00:11:59+00:00,toss,삼성전자,8009652.0,5.48316921225903e-41,,0.8,0.0,0.2,하락에 대한 불만과 놀라움 표현으로 공포 비중이 높음
"기관과 외인의 줄다리기 힘싸움
둘중에 하나가 매수또는 매도를 멈추는 순간 한쪽방향으로 쏠릴것",2024-12-10 00:53:37+00:00,toss,삼성전자,8871154.0,2.5623778273943526e-45,,0.2,0.2,0.6,"힘싸움과 매수 매도 언급이 있지만, 감정 표현보다는 상황 설명에 더 초점을 맞추고 있음"
왠일이래 빨간모습 몇년만 쭉가주라 제발,2023-11-16 06:05:05+00:00,toss,삼성전자,42548466.0,1.341935102387587e-214,,0.1,0.8,0.1,기대감과 흥분의 표현으로 탐욕 비중이 높음
"외국인 매도세로 전환
맨날 이 패턴이지",2024-11-15 01:02:45+00:00,toss,삼성전자,11030606.0,3.581258524315252e-56,,0.7,0.0,0.3,외국인 매도세 언급과 반복되는 패턴에 대한 불만으로 공포 비중이 높음
과연,2024-10-29 10:41:30+00:00,toss,삼성전자,12464681.0,2.2160352037356762e-63,,0.0,0.0,1.0,질문이나 감정 표현 없이 단순한 고민이나 관망의 의미를 담고 있어 중립 비중이 높음
깝깝하다 떨어지려면 시원하게 떨어지던지  가랑비 옷저듯 슬금슬금,2024-09-11 04:19:44+00:00,toss,삼성전자,16634787.0,2.4227199784925253e-84,,0.8,0.0,0.2,불만과 손실에 대한 두려움으로 인해 공포 비중이 높음
외국인들 물량은 무한대인가 8월 23일 부터 매수 한거는 400만주 나머지는 다 매도인데,2024-11-28 04:01:46+00:00,toss,삼성전자,9896665.0,1.7941311278382624e-50,,0.1,0.1,0.8,정보 전달과 질문 형태로 중립 비중이 높음
이 정도면 삼전 인버스도 만들어줘라,2024-10-21 00:02:16+00:00,toss,삼성전자,13194235.0,4.769054131052662e-67,,0.2,0.1,0.7,인버스 제품에 대한 언급으로 중립적인 관망 또는 고민의 태도가 높게 나타남
6만대는 내년쯤 될거 같고 7만대는 2년뒤쯤 이니 2년자고와야긋네,2024-11-21 01:23:11+00:00,toss,삼성전자,10510980.0,1.4654301506654344e-53,,0.0,0.3,0.7,장기적인 기대감과 함께 중립적인 관망 태도를 보임
예산안 간첩죄 탄핵안  보고도 선동당하니 에휴  그 머리로 주식은 어떻게 하는건지,2024-12-15 02:05:32+00:00,toss,삼성전자,8434839.0,3.997653683360175e-43,,0.6,0.0,0.4,"부정적인 언급과 비꼬는 태도로 인해 공포 비중이 높으나, 구체적인 주식 시장의 움직임에 대한 언급이 없어 중립 비중도 함께 고려됨"
이형 왠일이여,2025-01-06 02:01:27+00:00,toss,삼성전자,6534284.0,1.4290659253186236e-33,,0.0,0.0,1.0,질문이나 감정 표현이 명확하지 않아 중립으로 판단
,2024-11-13 05:53:35+00:00,toss,삼성전자,11185956.0,5.931439707844153e-57,,0.0,0.0,1.0,분석할 수 있는 내용이 없음
아니 왜이리 주주딱지에 목매는지몰라 넣을타이밍아니라서 안넣고있는건데,2024-11-13 09:19:47+00:00,toss,삼성전자,11173584.0,6.8446095246371e-57,,0.2,0.1,0.7,투자 타이밍에 대한 고민과 관망 태도로 중립 비중이 높음
혹시 다들 평단가가 어떻게 되는지 여쭤봐도 될까요,2023-07-27 05:14:48+00:00,toss,삼성전자,52228283.0,2.9619956692176038e-263,,0.0,0.0,1.0,질문 형태로 정보를 요청하는 중립적 태도
유우우어어,2023-05-31 07:39:37+00:00,toss,삼성전자,57144394.0,5.760692586614239e-288,,0.0,0.0,1.0,감정을 특정할 수 있는 정보가 없음
와49900원 다시 보는건가,2024-11-27 00:27:58+00:00,toss,삼성전자,9995893.0,5.689564595324793e-51,,0.1,0.2,0.7,"가격 언급이 있으나, 감정의 표현이 뚜렷하지 않아 중립적 해석이 가능함"
목표가,2024-11-15 07:49:24+00:00,toss,삼성전자,11006207.0,4.749836113707533e-56,,0.0,0.0,1.0,감정이 뚜렷하지 않고 정보 전달의 성격이 강함
2025년도 금모으기 운동,2025-01-31 08:14:13+00:00,toss,삼성전자,4351918.0,1.3330249384986711e-22,,0.0,0.0,1.0,감정 표현 없이 정보 전달의 성격이 강함
왜 하이닉스랑  삼전을  자꾸  비교하는지  1도 모르겠네요,2024-08-20 12:28:06+00:00,toss,삼성전자,18506285.0,9.486647802645776e-94,,0.0,0.0,1.0,감정이 뚜렷하지 않고 정보 전달 또는 질문의 형태로 중립적 태도를 보임
"최후의 방어선은 발바닥 피부
3만전자  
이마저 무너지면 탈출",2024-10-25 01:10:49+00:00,toss,삼성전자,12844522.0,2.730765493766172e-65,,0.8,0.0,0.2,방어선 무너짐과 탈출 언급으로 공포 비중이 높음
주린이 삼전 다시 샀어용,2025-03-07 06:18:00+00:00,toss,삼성전자,1334891.0,1.950270997786281e-07,,0.1,0.7,0.2,재구매 의사 표현으로 탐욕 비중이 높음
"이딴게 한국1위주식
한국주식 답도 없네",2024-08-05 03:25:24+00:00,toss,삼성전자,19834847.0,1.9907687555875863e-100,,0.8,0.0,0.2,비판적 언급과 한국 주식에 대한 부정적인 평가로 공포 비중이 높음
갤럭시S25울트라가극찬이라던데 최신관련영상어디가야참고되나요,2024-12-20 07:28:06+00:00,toss,삼성전자,7983485.0,7.422693921586782e-41,,0.0,0.0,1.0,정보를 요청하는 중립적인 문장
내일 다시 진입,2024-04-24 08:45:51+00:00,toss,삼성전자,28714820.0,4.606115054869531e-145,,0.0,0.4,0.6,재진입 의사 표현으로 탐욕과 중립적 태도의 혼합
목표가 하향,2024-12-10 15:14:06+00:00,toss,삼성전자,8819525.0,4.657568526722177e-45,,0.8,0.0,0.2,목표가 하향 조정은 부정적 전망을 의미하여 공포 비중이 높음
이렇게 바로 간다구,2024-10-28 05:08:29+00:00,toss,삼성전자,12571062.0,6.46913996983948e-64,,0.0,0.8,0.2,흥분과 자신감의 표현으로 탐욕 비중이 높음
"오를 거면 화끈하게 가던가 빠질거면 쫙 빠져라
물이나 타게 
횡보가 제일 짜증",2023-07-05 00:57:40+00:00,toss,삼성전자,54144511.0,6.911242053352427e-273,,0.6,0.2,0.2,"짜증과 불만의 표현으로 공포 비중이 높으나, 상승과 하락에 대한 기대감과 횡보에 대한 불만으로 탐욕과 중립의 요소도 포함"
진짜 욕나오네 쓰래기전자,2024-11-12 00:01:18+00:00,toss,삼성전자,11293493.0,1.7085170356244578e-57,,0.8,0.0,0.2,비속어 사용과 부정적 언급으로 공포 비중이 높음
미장에서도 돈버는데 굳이 분리수거장 같은 국장은 안한다,2024-12-06 04:13:46+00:00,toss,삼성전자,9204745.0,5.392984313954328e-47,,0.1,0.6,0.3,"미국 시장에서의 수익 언급으로 탐욕 비중이 높으나, 국내 시장에 대한 부정적 언급으로 공포도 일부 반영됨"
"이부진 효과는 잠시지만
대세는 변하지 않는다",2024-04-09 02:42:10+00:00,toss,삼성전자,30032641.0,1.0945435948535816e-151,,0.2,0.3,0.5,대세 변화에 대한 믿음과 잠시의 효과 언급으로 탐욕과 중립이 혼재됨
,2025-03-21 07:55:49+00:00,toss,삼성전자,119422.0,0.2510259210482016,,0.0,0.0,1.0,분석할 수 있는 내용이 없음
시작하라,2025-02-20 01:09:01+00:00,toss,삼성전자,2649430.0,4.813826162289617e-14,,0.0,0.0,1.0,명확한 감정 표현 없이 일반적인 행동을 제안함
와진짜 그냥 아무말이나한건데 55가온다고,2025-01-03 01:22:54+00:00,toss,삼성전자,6795797.0,6.92695542753593e-35,,0.1,0.7,0.2,기대감과 흥분을 나타내는 발언으로 탐욕 비중이 높음
떨굴때 확실히 떨어져라,2025-02-03 03:13:16+00:00,toss,삼성전자,4110775.0,2.172487014714529e-21,,0.6,0.1,0.3,"하락을 기대하는 말로 공포 비중이 높으나, 확실한 결과를 기다린다는 점에서 중립적 요소도 포함"
"개미 큰손선생님들
제겐 정말 큰돈입니다
떨어지지않게 부탁드려요",2024-07-02 00:12:57+00:00,toss,삼성전자,22783994.0,2.9851542932986085e-115,,0.6,0.1,0.3,"부탁과 떨어지지 않기를 바라는 표현으로 공포 비중이 높으나, 직접적인 손실 언급은 없어 중립적 요소도 일부 포함"
이제 시작인가,2024-03-20 01:15:40+00:00,toss,삼성전자,31765831.0,2.1244944337239912e-160,,0.0,0.3,0.7,기대감과 함께 불확실성을 내포하고 있어 중립 비중이 높음
팔자마자 내려가네,2024-11-15 04:21:37+00:00,toss,삼성전자,11018674.0,4.111615979500716e-56,,0.8,0.0,0.2,손실과 후회의 감정으로 공포 비중이 높음
줄먹,2025-03-18 04:19:36+00:00,toss,삼성전자,391595.0,0.0107553762081489,,0.8,0.0,0.2,손실이나 부정적 상황을 암시하는 표현으로 공포 비중이 높음
다시 밥먹고 다시와야지,2025-01-07 04:05:32+00:00,toss,삼성전자,6440439.0,4.2341813907117505e-33,,0.1,0.1,0.8,구체적인 감정 표현이 없어 중립적인 비중이 높음
또속았네  아놔,2025-01-21 00:27:08+00:00,toss,삼성전자,5243943.0,4.3754649507369786e-27,,0.8,0.0,0.2,비속어 사용과 손실 느낌으로 공포 비중이 높음
"주린이가 지켜야 할 것들

1 토스 커뮤니티 보고 따라사지 않는다
2 토스 커뮤니티에 대주주 상위n 있는 것 보고 따라사지 않는다
3 토스 커뮤니티 댓들을 믿지 않는다
4 진짜 주식을 잘하는 사람은 토스증권을 쓰지 않음을 기억한다
5 내가 주식을 샀다는 것은 누군가는 팔았다는 것이고 그럼 둘 중에 한 명은 잘못했다는 것이다 10에 9는 주린이가 잘못한거

결론 토스 커뮤니티 보지 않는다",2024-09-30 05:21:36+00:00,toss,삼성전자,14989475.0,4.5139521864784647e-76,,0.1,0.0,0.9,"주로 주의사항과 권장사항을 나열하며, 부정적 감정 표현이 거의 없고 탐욕적인 표현도 없음"
삼성 숏은 없나요,2024-12-02 00:37:36+00:00,toss,삼성전자,9563315.0,8.500741143129726e-49,,0.1,0.1,0.8,질문 형태로 중립적 태도를 보임
또 떨어지겠지,2023-08-23 00:27:36+00:00,toss,삼성전자,49912715.0,1.2909749309505896e-251,,0.8,0.0,0.2,하락 예상으로 인한 공포 비중이 높음
오  좋타,2024-07-08 00:10:58+00:00,toss,삼성전자,22265713.0,1.202639640316386e-112,,0.0,0.8,0.2,긍정적 반응으로 탐욕 비중이 높음
대한민국 개미들  대단하다,2024-10-24 06:54:54+00:00,toss,삼성전자,12910277.0,1.2757429691521682e-65,,0.0,0.3,0.7,"대단하다는 표현으로 약간의 긍정적 기대가 포함되어 있으나, 주로 중립적인 관찰의 의미가 강함"
마 치와라,2024-03-26 01:18:59+00:00,toss,삼성전자,31247232.0,8.590585680026013e-158,,0.0,0.0,1.0,불명확한 표현으로 감정 분석 불가
"4만 가자
이때 줍줍",2024-12-09 00:58:18+00:00,toss,삼성전자,8957273.0,9.457168960167512e-46,,0.0,0.9,0.1,흥분과 자신감을 나타내는 표현으로 탐욕 비중이 높음
내가 사면 다떨어지네너마저도,2024-09-03 23:28:49+00:00,toss,삼성전자,17257042.0,1.8051084680368865e-87,,0.8,0.0,0.2,자신이 투자하면 시장이 하락한다는 표현으로 공포 감정이 강함
